date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype,H2,H2_ci_l,H2_ci_r
20170508,heritability,NA,NA,8,zinc,water,N2,F,10,median.TOF,135.5,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,CB4856,F,3,median.TOF,118,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,CB4856,F,4,median.TOF,129,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,CB4856,F,5,median.TOF,119.5,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,N2,F,8,median.TOF,147.5,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,JU775,G,10,median.TOF,124.5,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,JU775,G,11,median.TOF,141,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,CB4856,G,5,median.TOF,119,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,JU775,G,7,median.TOF,121,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,JU775,G,8,median.TOF,136,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,JU775,G,9,median.TOF,132.5,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,N2,H,1,median.TOF,167,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,DL238,H,11,median.TOF,116,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,DL238,H,7,median.TOF,114,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,8,zinc,water,DL238,H,8,median.TOF,110.5,0.48091284236112963,0.3032366599655796,0.6015987457420702
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,10,median.EXT,147,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,11,median.EXT,138.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,A,3,median.EXT,255.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,A,5,median.EXT,212,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,7,median.EXT,139,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,9,median.EXT,142,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,B,10,median.EXT,159,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,B,11,median.EXT,143,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,B,2,median.EXT,228,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,B,3,median.EXT,152,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,B,4,median.EXT,152,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,B,5,median.EXT,128.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,B,7,median.EXT,203,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,B,8,median.EXT,178,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,C,10,median.EXT,209.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,C,11,median.EXT,174.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,C,2,median.EXT,212,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,C,3,median.EXT,151,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,C,4,median.EXT,148,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,C,5,median.EXT,124,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,C,7,median.EXT,216,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,C,9,median.EXT,219,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,D,3,median.EXT,217,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,D,4,median.EXT,195,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,D,5,median.EXT,201,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,F,10,median.EXT,194,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,CB4856,G,1,median.EXT,201.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,G,10,median.EXT,181,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,G,11,median.EXT,121,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,CB4856,G,3,median.EXT,163,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,JU775,G,9,median.EXT,147,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,H,1,median.EXT,294,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,H,2,median.EXT,288,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,H,5,median.EXT,199,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,H,7,median.EXT,132.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,DL238,H,9,median.EXT,122,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,A,1,median.EXT,282,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,A,10,median.EXT,119,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,A,11,median.EXT,126,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,A,2,median.EXT,219.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,A,3,median.EXT,179,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,A,5,median.EXT,187,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,A,7,median.EXT,127.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,A,9,median.EXT,151,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,B,1,median.EXT,188,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,B,2,median.EXT,149,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,B,3,median.EXT,130,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,B,4,median.EXT,134,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,B,5,median.EXT,128.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,B,7,median.EXT,177,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,B,8,median.EXT,158,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,C,1,median.EXT,178,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,C,10,median.EXT,180.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,C,11,median.EXT,187,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,C,2,median.EXT,147.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,C,3,median.EXT,134,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,C,4,median.EXT,146,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,C,5,median.EXT,114.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,C,7,median.EXT,176,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,C,8,median.EXT,185,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,C,9,median.EXT,172,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,D,1,median.EXT,277,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,D,2,median.EXT,209,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,D,3,median.EXT,166,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,D,4,median.EXT,158,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,D,7,median.EXT,132,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,E,10,median.EXT,125,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,E,11,median.EXT,123.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,E,4,median.EXT,214,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,E,9,median.EXT,119,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,F,10,median.EXT,168,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,F,3,median.EXT,140.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,F,4,median.EXT,158,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,F,5,median.EXT,155,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,F,8,median.EXT,193,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,G,10,median.EXT,161,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,G,11,median.EXT,170,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,CB4856,G,5,median.EXT,144,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,G,7,median.EXT,156.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,G,8,median.EXT,178.5,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,JU775,G,9,median.EXT,159,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,H,1,median.EXT,236,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,H,11,median.EXT,132,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,N2,H,5,median.EXT,177,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,H,7,median.EXT,126,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,8,zinc,water,DL238,H,8,median.EXT,125,0.4788528186406984,0.2877705677886286,0.5959651736017626
20170508,heritability,NA,NA,4,zinc,water,N2,A,1,median.norm.EXT,1.7422528171573974,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,10,median.norm.EXT,1.1553308823529411,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,11,median.norm.EXT,1.1820420958351994,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,A,2,median.norm.EXT,1.6986140079391778,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,A,3,median.norm.EXT,1.4952225072989473,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,A,5,median.norm.EXT,1.3601895734597156,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,7,median.norm.EXT,1.1930704898446836,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,CB4856,A,9,median.norm.EXT,1.1681818181818182,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,B,1,median.norm.EXT,1.4429023845007451,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,B,10,median.norm.EXT,1.371900826446281,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,B,11,median.norm.EXT,1.25,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,B,2,median.norm.EXT,1.3398058252427185,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,B,3,median.norm.EXT,1.2133333333333334,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,B,4,median.norm.EXT,1.1898734177215189,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,B,5,median.norm.EXT,1.0799019607843137,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,B,7,median.norm.EXT,1.410006550933508,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,B,8,median.norm.EXT,1.3348689598689598,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,C,10,median.norm.EXT,1.2880908532842235,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,C,11,median.norm.EXT,1.2038821501139092,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,C,2,median.norm.EXT,1.3610108303249098,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,C,3,median.norm.EXT,1.2222222222222223,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,C,4,median.norm.EXT,1.231818181818182,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,DL238,C,5,median.norm.EXT,1.1200235725510739,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,C,7,median.norm.EXT,1.2896294881589,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,C,9,median.norm.EXT,1.3,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,D,2,median.norm.EXT,1.5405405405405406,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,D,3,median.norm.EXT,1.435897435897436,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,D,4,median.norm.EXT,1.344155844155844,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,D,5,median.norm.EXT,1.4019607843137254,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,F,10,median.norm.EXT,1.2595744680851064,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,G,10,median.norm.EXT,1.631578947368421,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,G,11,median.norm.EXT,1.1422636965683324,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,CB4856,G,3,median.norm.EXT,1.200609756097561,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,JU775,G,9,median.norm.EXT,1.297709923664122,0.3729796937265417,0.21565007398848632,0.4759722386640235
20170508,heritability,NA,NA,4,zinc,water,N2,H,1,median.norm.EXT,1.6221104338048176,0.3729796937265417,0.21565007398848632,0.4759722386640235
